#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 05 30 03 50 999 99.0 99.0  1.75 14.81  5.72 217 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 30 04 50 999 99.0 99.0  1.78 13.79  5.46 202 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 07 50 999 99.0 99.0  2.12 19.05  6.01 256 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 08 50 999 99.0 99.0  2.19 19.05  6.40 209 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 09 50 999 99.0 99.0  2.27 19.05  6.29 269 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 10 50 999 99.0 99.0  2.05 16.00  5.84 197 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 11 50 999 99.0 99.0  2.43 17.39  6.83 221 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 12 50 999 99.0 99.0  2.25  6.67  5.99 115 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 13 50 999 99.0 99.0  2.54 17.39  6.74 226 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 14 50 999 99.0 99.0  3.02 17.39  7.76 204 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 15 50 999 99.0 99.0  3.02 17.39  7.35 216 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 16 50 999 99.0 99.0  2.82 17.39  6.88 198 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 17 50 999 99.0 99.0  3.13 16.00  7.43 223 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 18 50 999 99.0 99.0  3.38 16.00  8.20 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 19 50 999 99.0 99.0  3.01 17.39  7.78 218 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 20 50 999 99.0 99.0  3.05 16.00  8.18 212 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 21 50 999 99.0 99.0  2.83 14.81  7.44 226 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 22 50 999 99.0 99.0  3.00 16.00  7.88 217 9999.0 999.0 999.0 999.0 99.0 99.00
2017 05 31 23 50 999 99.0 99.0  2.78 16.00  7.47 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 00 50 999 99.0 99.0  3.08 16.00  7.81 196 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 01 50 999 99.0 99.0  3.11 16.00  7.71 231 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 02 50 999 99.0 99.0  2.72 16.00  7.14 229 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 03 50 999 99.0 99.0  2.91 16.00  7.21 217 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 04 50 999 99.0 99.0  2.86 16.00  7.16 226 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 05 50 999 99.0 99.0  3.03 16.00  7.37 230 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 06 50 999 99.0 99.0  3.05 16.00  7.19 236 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 07 50 999 99.0 99.0  2.85 14.81  7.15 198 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 08 50 999 99.0 99.0  2.96 16.00  7.38 190 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 09 50 999 99.0 99.0  3.03 16.00  7.57 222 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 10 50 999 99.0 99.0  3.09 14.81  7.43 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 11 50 999 99.0 99.0  2.93 16.00  7.29 220 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 13 50 999 99.0 99.0  2.94 14.81  7.02 218 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 14 50 999 99.0 99.0  3.11 14.81  7.24 203 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 15 50 999 99.0 99.0  2.97 14.81  7.09 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 16 50 999 99.0 99.0  2.82 14.81  6.75 225 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 17 50 999 99.0 99.0  2.79 14.81  7.03 235 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 18 50 999 99.0 99.0  2.86 14.81  7.11 208 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 19 50 999 99.0 99.0  2.83 14.81  7.06 209 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 20 50 999 99.0 99.0  2.82 14.81  7.51 224 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 21 50 999 99.0 99.0  2.76 14.81  7.39 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 22 50 999 99.0 99.0  2.56 14.81  7.36 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 01 23 50 999 99.0 99.0  2.59 13.79  6.99 218 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 00 50 999 99.0 99.0  2.70  7.69  7.16 121 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 01 50 999 99.0 99.0  2.65 13.79  7.00 220 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 02 50 999 99.0 99.0  2.58  7.69  6.86 123 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 03 50 999 99.0 99.0  2.58 13.79  7.04 216 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 04 50 999 99.0 99.0  2.59 13.79  6.93 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 05 50 999 99.0 99.0  2.51 12.90  6.71 214 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 06 50 999 99.0 99.0  2.60 14.81  6.72 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 07 50 999 99.0 99.0  2.55 13.79  6.99 222 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 08 50 999 99.0 99.0  2.61 13.79  7.31 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 09 50 999 99.0 99.0  2.58 12.12  6.87 214 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 10 50 999 99.0 99.0  2.45 14.81  6.95 202 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 11 50 999 99.0 99.0  2.56 12.90  7.07 218 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 12 50 999 99.0 99.0  2.61 13.79  6.84 234 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 13 50 999 99.0 99.0  2.60 13.79  7.17 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 14 50 999 99.0 99.0  2.49 13.79  6.87 212 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 15 50 999 99.0 99.0  2.65 13.79  6.94 212 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 16 50 999 99.0 99.0  2.51 13.79  6.74 229 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 17 50 999 99.0 99.0  2.71 12.90  7.26 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 18 50 999 99.0 99.0  2.37 13.79  6.71 209 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 19 50 999 99.0 99.0  2.53 13.79  7.04 221 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 20 50 999 99.0 99.0  2.16 14.81  6.74 232 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 21 50 999 99.0 99.0  2.11 12.90  6.48 221 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 22 50 999 99.0 99.0  2.38 12.90  6.86 217 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 02 23 50 999 99.0 99.0  2.22 13.79  6.55 218 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 00 50 999 99.0 99.0  2.46 12.12  6.78 213 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 01 50 999 99.0 99.0  2.56 13.79  6.79 212 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 02 50 999 99.0 99.0  2.43 13.79  6.69 226 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 03 50 999 99.0 99.0  2.33 12.90  6.74 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 04 50 999 99.0 99.0  2.45 13.79  6.80 213 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 05 50 999 99.0 99.0  2.34 14.81  6.37 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 06 50 999 99.0 99.0  2.76 13.79  6.50 201 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 07 50 999 99.0 99.0  2.50 12.12  6.32 192 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 08 50 999 99.0 99.0  2.61 13.79  6.54 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 09 50 999 99.0 99.0  2.59 13.79  6.48 191 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 10 50 999 99.0 99.0  2.52 13.79  6.63 209 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 11 50 999 99.0 99.0  2.49 13.79  6.52 218 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 12 50 999 99.0 99.0  2.81 13.79  6.76 204 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 13 50 999 99.0 99.0  2.68 13.79  6.75 217 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 14 50 999 99.0 99.0  2.47  6.67  6.53 145 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 15 50 999 99.0 99.0  2.83  7.14  6.67 139 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 16 50 999 99.0 99.0  2.57 13.79  6.70 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 17 50 999 99.0 99.0  2.63 13.79  6.47 189 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 18 50 999 99.0 99.0  2.77 13.79  6.95 223 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 19 50 999 99.0 99.0  2.75 12.90  7.01 221 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 20 50 999 99.0 99.0  2.81 12.90  6.88 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 21 50 999 99.0 99.0  2.53 12.90  6.80 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 22 50 999 99.0 99.0  2.78 16.00  7.37 221 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 03 23 50 999 99.0 99.0  2.75 13.79  7.28 222 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 00 50 999 99.0 99.0  2.71 14.81  6.93 220 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 01 50 999 99.0 99.0  2.78 14.81  7.00 224 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 02 50 999 99.0 99.0  2.86 14.81  7.06 202 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 03 50 999 99.0 99.0  2.72 13.79  7.11 229 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 04 50 999 99.0 99.0  2.75 13.79  7.03 221 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 05 50 999 99.0 99.0  2.57 14.81  6.78 222 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 06 50 999 99.0 99.0  2.82 16.00  7.34 235 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 07 50 999 99.0 99.0  2.82 14.81  7.39 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 08 50 999 99.0 99.0  2.74 14.81  7.20 226 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 09 50 999 99.0 99.0  2.89 14.81  7.58 228 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 10 50 999 99.0 99.0  3.27 16.00  8.69 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 11 50 999 99.0 99.0  2.86 14.81  7.77 224 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 13 50 999 99.0 99.0  3.32 16.00  8.18 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 14 50 999 99.0 99.0  3.26 14.81  8.42 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 15 50 999 99.0 99.0  3.30 16.00  8.25 213 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 16 50 999 99.0 99.0  3.17 16.00  7.95 208 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 17 50 999 99.0 99.0  2.97 16.00  7.79 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 18 50 999 99.0 99.0  3.11 14.81  7.90 216 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 19 50 999 99.0 99.0  3.13 16.00  7.66 224 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 20 50 999 99.0 99.0  2.97 14.81  7.85 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 21 50 999 99.0 99.0  2.87 16.00  7.27 221 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 22 50 999 99.0 99.0  2.87 16.00  7.65 204 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 04 23 50 999 99.0 99.0  2.93 14.81  7.59 218 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 00 50 999 99.0 99.0  2.95 16.00  7.64 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 01 50 999 99.0 99.0  2.94 16.00  7.55 198 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 02 50 999 99.0 99.0  2.57 14.81  7.10 227 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 03 50 999 99.0 99.0  2.66 16.00  7.23 207 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 04 50 999 99.0 99.0  2.86 14.81  7.80 229 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 05 50 999 99.0 99.0  2.87 14.81  7.71 216 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 06 50 999 99.0 99.0  2.88 16.00  7.87 212 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 07 50 999 99.0 99.0  2.72 14.81  7.46 216 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 08 50 999 99.0 99.0  2.55 14.81  7.20 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 09 50 999 99.0 99.0  2.60 14.81  7.45 231 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 10 50 999 99.0 99.0  2.62 14.81  7.50 204 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 11 50 999 99.0 99.0  2.69 14.81  7.38 222 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 12 50 999 99.0 99.0  2.68 14.81  7.66 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 13 50 999 99.0 99.0  2.95 14.81  7.33 208 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 14 50 999 99.0 99.0  2.70 14.81  6.39 220 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 15 50 999 99.0 99.0  2.95 16.00  7.51 202 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 16 50 999 99.0 99.0  3.06 13.79  7.49 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 17 50 999 99.0 99.0  3.06 13.79  7.46 213 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 18 50 999 99.0 99.0  3.00  7.69  6.94 146 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 19 50 999 99.0 99.0  2.84 14.81  7.22 218 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 20 50 999 99.0 99.0  2.78 13.79  7.21 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 21 50 999 99.0 99.0  2.81 12.90  7.35 201 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 22 50 999 99.0 99.0  3.08 14.81  7.72 199 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 05 23 50 999 99.0 99.0  2.81 14.81  7.36 194 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 00 50 999 99.0 99.0  2.65 14.81  6.97 211 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 01 50 999 99.0 99.0  2.53 13.79  6.83 220 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 02 50 999 99.0 99.0  2.64 14.81  7.05 201 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 03 50 999 99.0 99.0  2.72 12.90  7.26 213 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 04 50 999 99.0 99.0  2.68 12.90  7.01 195 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 05 50 999 99.0 99.0  2.79 14.81  7.04 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 06 50 999 99.0 99.0  2.72 12.90  6.99 184 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 07 50 999 99.0 99.0  2.59 13.79  6.88 205 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 08 50 999 99.0 99.0  2.71 14.81  6.96 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 09 50 999 99.0 99.0  2.60 13.79  6.59 204 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 10 50 999 99.0 99.0  2.54 13.79  6.84 195 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 11 50 999 99.0 99.0  2.69 13.79  7.35 215 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 12 50 999 99.0 99.0  2.56 13.79  6.89 191 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 13 50 999 99.0 99.0  2.39 13.79  6.73 206 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 14 50 999 99.0 99.0  2.63 13.79  7.20 213 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 15 50 999 99.0 99.0  2.65 12.90  6.88 202 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 16 50 999 99.0 99.0  2.79 13.79  7.17 205 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 17 50 999 99.0 99.0  2.63 13.79  7.25 188 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 18 50 999 99.0 99.0  2.65 13.79  7.05 216 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 19 50 999 99.0 99.0  2.78 13.79  7.08 213 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 20 50 999 99.0 99.0  2.63 13.79  6.62 179 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 21 50 999 99.0 99.0  2.62 12.12  6.88 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 22 50 999 99.0 99.0  2.67 13.79  6.69 208 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 06 23 50 999 99.0 99.0  2.51  8.33  6.18 130 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 00 50 999 99.0 99.0  2.64 12.90  6.71 197 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 01 50 999 99.0 99.0  2.66 12.90  6.34 219 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 02 50 999 99.0 99.0  2.68 12.90  6.66 209 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 03 50 999 99.0 99.0  2.32 12.12  6.19 200 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 04 50 999 99.0 99.0  2.57 12.90  6.59 210 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 05 50 999 99.0 99.0  2.47  7.69  6.46 143 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 06 50 999 99.0 99.0  2.47 12.90  6.59 187 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 07 50 999 99.0 99.0  2.46 12.90  6.46 194 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 08 50 999 99.0 99.0  2.57  7.14  6.12 136 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 09 50 999 99.0 99.0  2.81  7.14  6.35 152 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 10 50 999 99.0 99.0  2.71 12.90  6.36 218 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 11 50 999 99.0 99.0  2.47 12.90  6.13 212 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 13 50 999 99.0 99.0  2.75 12.90  6.38 230 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 14 50 999 99.0 99.0  2.60  8.33  6.25 165 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 15 50 999 99.0 99.0  2.66 12.90  6.23 203 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 16 50 999 99.0 99.0  2.52 12.90  6.39 193 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 17 50 999 99.0 99.0  2.88  7.69  6.65 140 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 18 50 999 99.0 99.0  2.70  7.69  6.39 147 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 19 50 999 99.0 99.0  2.77  7.69  6.14 159 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 20 50 999 99.0 99.0  2.77  7.69  6.32 152 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 21 50 999 99.0 99.0  2.69 12.12  6.39 204 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 22 50 999 99.0 99.0  2.80  7.14  6.41 140 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 07 23 50 999 99.0 99.0  2.85  8.33  6.42 154 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 00 50 999 99.0 99.0  2.70  6.67  6.07 142 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 01 50 999 99.0 99.0  2.61  8.33  6.14 152 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 02 50 999 99.0 99.0  2.73  7.14  6.30 135 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 03 50 999 99.0 99.0  2.69  7.69  6.11 145 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 04 50 999 99.0 99.0  2.80  6.67  6.27 132 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 05 50 999 99.0 99.0  2.92  8.33  6.34 156 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 06 50 999 99.0 99.0  2.73  6.67  6.20 130 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 07 50 999 99.0 99.0  2.82  7.69  6.23 155 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 08 50 999 99.0 99.0  2.73  8.33  6.23 150 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 09 50 999 99.0 99.0  2.97  8.33  6.52 155 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 10 50 999 99.0 99.0  3.04  7.69  6.45 140 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 11 50 999 99.0 99.0  3.08  7.69  6.40 143 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 12 50 999 99.0 99.0  2.97  7.69  6.06 133 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 13 50 999 99.0 99.0  2.93  7.69  6.35 135 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 14 50 999 99.0 99.0  2.79  7.69  6.25 133 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 15 50 999 99.0 99.0  2.88  8.33  6.26 147 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 16 50 999 99.0 99.0  2.85  7.69  6.33 131 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 17 50 999 99.0 99.0  2.97  7.14  6.24 130 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 18 50 999 99.0 99.0  2.70  8.33  6.15 126 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 19 50 999 99.0 99.0  2.94  8.33  6.37 124 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 20 50 999 99.0 99.0  3.10  8.33  6.31 133 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 21 50 999 99.0 99.0  3.04  8.33  6.52 111 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 22 50 999 99.0 99.0  2.80  7.69  6.18 116 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 08 23 50 999 99.0 99.0  2.99  8.33  6.32 126 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 00 50 999 99.0 99.0  2.98  7.69  6.44 128 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 01 50 999 99.0 99.0  2.96  8.33  6.38 119 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 02 50 999 99.0 99.0  2.98  8.33  6.27 124 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 03 50 999 99.0 99.0  2.97  8.33  6.33 131 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 04 50 999 99.0 99.0  2.56  8.33  6.02 126 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 05 50 999 99.0 99.0  2.91  8.33  6.31 118 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 06 50 999 99.0 99.0  2.77  8.33  6.37 117 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 07 50 999 99.0 99.0  2.85  8.33  6.31 128 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 08 50 999 99.0 99.0  2.94  8.33  6.39 117 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 09 50 999 99.0 99.0  2.97  7.69  6.42 126 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 10 50 999 99.0 99.0  3.16  7.69  6.52 125 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 11 50 999 99.0 99.0  3.04  7.69  6.33 130 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 12 50 999 99.0 99.0  3.30  8.33  6.59 127 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 13 50 999 99.0 99.0  2.89  8.33  6.44 129 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 14 50 999 99.0 99.0  2.90  8.33  6.37 136 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 15 50 999 99.0 99.0  2.74  8.33  6.27 121 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 16 50 999 99.0 99.0  3.03  8.33  6.84 138 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 17 50 999 99.0 99.0  2.97  8.33  6.59 125 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 18 50 999 99.0 99.0  2.85  8.33  6.59 112 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 19 50 999 99.0 99.0  2.94  8.33  6.81 131 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 20 50 999 99.0 99.0  2.75  7.69  6.44 125 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 21 50 999 99.0 99.0  2.96  8.33  6.47 125 9999.0 999.0 999.0 999.0 99.0 99.00
2017 06 09 22 50 999 99.0 99.0  3.05  8.33  6.75 115 9999.0 999.0 999.0 999.0 99.0 99.00
